SpotID,Paths,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139
,,Controls,Controls,Controls,Controls,Controls,Controls,Controls,Controls,Controls,Controls,Controls,Controls,Controls,Controls,Controls,Controls,Controls,Controls,Controls,Controls,Controls,Controls,Controls,Controls,Controls,Controls,Controls,Controls,Controls,Controls,Controls,Controls,Controls,Controls,Controls,Controls,Controls,Controls,Controls,Controls,Controls,Controls,Controls,Controls,Controls,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PTSD,PTSD,PTSD,PTSD,PTSD,PTSD,PTSD,PTSD,PTSD,PTSD,PTSD,PTSD,PTSD,PTSD,PTSD,PTSD,PTSD,PTSD,PTSD,PTSD,PTSD,PTSD,PTSD,PTSD,PTSD,PTSD,PTSD
131,"'52,33'",0.064599627,-0.075393234,-0.479494323,-0.461127135,-0.154983886,-0.43017256,-0.024758216,-0.140642646,-0.147691417,-0.161135427,-0.292506299,-0.282720065,0.059321712,-0.524767796,-0.238054161,-0.325303119,-0.481651361,-0.044024828,0.025490938,-0.302194723,-0.268778067,-0.27581066,-0.287186209,-0.044448728,-0.288096624,-0.06572904,-0.411983624,-0.232385491,-0.076828598,-0.205421165,-0.119468775,-0.258015819,-0.261854719,-0.308167874,0.140953484,-0.488196752,0.030042749,-0.203059879,-0.34136435,0.164965656,-0.143303587,-0.084345801,-0.329746429,-0.349653093,-0.218014804,-0.483099849,-0.172896789,-0.204423987,-0.204176597,-0.521700695,-0.497404213,-0.158791608,0.023813529,-0.129198274,-0.109496905,-0.417273775,-0.181230336,-0.164720462,-0.238886407,-0.034661461,0.170119728,-0.316009496,-0.066844223,-0.127535122,-0.140640154,-0.132455419,0.202580874,-0.111523528,-0.139784926,0.130768612,-0.528372033,-0.39818602,-0.190422063,-0.149305923,0.073147195,-0.189132679,-0.161837513,-0.157821192,-0.105510619,-0.074077901,-0.110157671,-0.003201843,-0.207920766,-0.190203755,-0.177725783,-0.113817176,-0.120871562,-0.138252329,-0.125415982,-0.147037745,-0.371701757,-0.148051773,-0.314365241,-0.210546479,-0.219186962,0.288186837,0.131392795,-0.36813444,-0.334928058,-0.207830298,-0.390404493,-0.076452221,-0.082161825,-0.229575037,-0.15895857,0.090991305,0.085886963,-0.059322286,-0.059357852,-0.334075158,-0.336427694,0.074894551,0.037593151,-0.326850649,-0.167183896,-0.235988851,-0.197771592,-0.2904464,-0.060060311,0.130051292,0.0080567,0.559947402,0.139164948,-0.106841432,-0.204599699,-0.204778813,-0.077593377,-0.201113046,-0.169941599,-0.257946472,0.085261134,0.136367045,-0.120971231,-0.088485228,-0.145499183,-0.0916821,-0.013216746,0.022601129,-0.054059251
132,"'52,34'",0.570858321,0.496192643,0.486108231,0.467161358,0.320639264,0.510850989,0.467316916,0.357005527,0.423936716,0.459514985,0.278304968,0.22446907,0.278637676,0.456726901,-0.2892403,0.330089766,0.488090898,0.443031576,0.278997479,0.329162373,0.464125473,0.110690022,0.033302532,0.560452707,0.648659877,-0.197479259,0.005550347,0.448806195,0.341205639,0.302590189,0.073960498,-0.025698211,0.211086898,0.12735724,0.476925441,0.044304915,0.090203157,0.466564508,0.505617123,0.042857721,0.273977015,0.299959984,-0.18860307,0.33648913,0.433727228,0.579726404,0.6084148,0.360616671,0.444039541,0.57605831,0.26793312,0.463081402,0.38763968,0.170436074,0.120666693,0.016464629,0.340032798,0.321753358,0.240361027,0.169504561,0.468948447,0.391511736,0.278099688,0.257798117,0.243322073,0.092873346,0.134397123,0.310159085,0.381395052,0.476646132,-0.031719237,0.119668585,0.452104393,0.359381083,0.292182776,-0.017979341,-0.090546668,0.21123669,0.18646023,0.045272541,0.247147192,0.236467038,0.275947156,0.275554812,-0.05080417,-0.026975388,0.115962323,0.236537254,-0.011022179,0.228419158,0.327309063,0.358860766,0.349512981,0.168744979,0.24857759,0.03639871,0.060146859,0.079813134,0.18978875,0.55884173,0.562537621,0.063340861,0.103852236,0.018514612,0.134629857,-0.044434304,-0.05837015,0.096302294,0.095604014,-0.06143291,-0.061467759,0.083693618,0.623853765,0.28710744,0.549440865,0.371208517,0.016959242,0.105988594,0.178876546,0.16882736,0.109168504,-0.142144632,-0.217454006,0.426601349,0.111365033,-0.032835568,0.003966327,0.1670773,0.275863412,-0.236633531,-0.071165995,-0.050832836,0.141259991,0.280449951,-0.01482443,-0.13193038,-0.181024347,0.447481477,-0.149189179
133,"'52,38'",-0.445080577,-0.243808091,0.056583841,0.03508066,-0.222548358,0.004342925,-0.345020235,-0.175704058,-0.394257423,-0.147106801,-0.428165547,-0.368726926,-0.182495793,-0.477522348,0.16334905,-0.40953775,-0.444564371,-0.059325832,-0.146286105,-0.232457513,-0.011929972,-0.358917667,-0.398801745,-0.186462867,-0.163152397,-0.429308113,-0.196114752,-0.219336065,-0.09933193,0.005566036,-0.146079159,-0.178768412,-0.260431039,-0.279238879,0.014068366,-0.495943513,0.108586899,-0.152887327,-0.201709852,-0.03805547,0.070708325,0.066195545,-0.217431725,-0.590596045,-0.581082425,-0.03628756,-0.114977837,-0.06774303,0.098798082,0.256233452,0.224657803,-0.496298178,-0.434241976,-0.097334551,-0.082802514,-0.193965068,-0.049930206,-0.08099712,-0.08982497,-0.289493014,-0.073543756,-0.090927269,-0.321842228,0.004052701,-0.053505117,-0.397481278,-0.40026731,-0.028618303,-0.018024467,-0.121413225,0.20751939,0.066710247,0.133101612,0.08433254,-0.061776757,-0.078473647,-0.03979569,0.040850693,-0.071813949,-0.160026871,0.166385133,-0.052533054,-0.206700418,-0.255685471,-0.008738674,-0.046114077,-0.271264258,-0.313349332,-0.393567013,-0.233895975,-0.155230188,0.033581752,-0.305415721,-0.183276216,-0.142982705,-0.251108653,0.133374429,-0.439974115,-0.289095771,-0.339176505,-0.265584364,0.135427427,0.191593696,-0.279169745,-0.210922447,-0.099419906,-0.002881726,-0.296661069,-0.298310249,-0.182923474,-0.183749937,-0.386764832,-0.279157075,-0.168118085,-0.241664964,-0.316920467,-0.174659117,-0.203040923,-0.360099956,-0.248156016,-0.218952552,-0.554051473,-0.456137457,-0.417237883,-0.419279545,0.043572193,-0.063292221,-0.213503113,-0.206702016,-0.336471205,-0.2469338,-0.233619901,-0.540879535,-0.036039726,-0.281209601,-0.21648398,-0.295215968,-0.14288878,0.044713723
134,"'53,17'",-0.137931342,-0.035256745,0.328186738,0.309824636,-0.012750618,0.032371901,0.134665163,0.100230563,0.060760654,0.09277208,-0.211824457,-0.075766074,-0.029317025,-0.005042933,-0.039580324,0.390411701,0.452633527,0.380028436,0.397594274,0.000616801,0.131179796,0.104737758,0.078802582,0.269975737,0.278739875,-0.260942559,-0.003402901,0.091502113,-0.081432549,-0.04330088,-0.259826937,-0.063101567,0.229209249,0.069532976,0.061178931,-0.167138643,0.206303892,0.108065069,0.178772347,0.131826249,0.070998671,0.077497489,-0.006995001,-0.190316885,-0.114679391,-0.200149123,-0.259584168,-0.035704678,0.296310802,0.132846024,-0.100123017,0.086211361,0.044147264,-0.17787733,-0.158165602,0.085920305,0.10352037,0.149689819,-0.052814706,0.019740786,0.286164813,0.267757077,0.084632739,0.074942525,0.032623855,-0.093514601,-0.044463923,-0.185731891,-0.170586044,-0.271682708,-0.235738545,-0.058705652,0.161877075,0.219215736,0.029324682,-0.021710655,-0.105009072,-0.040062423,-0.160904651,0.08161711,-0.203755457,0.012485582,0.211179618,0.232987458,0.045638608,0.077355993,0.066250442,0.023855607,-0.197801199,-0.343769849,0.100810696,0.19116371,-0.243017118,-0.211595379,0.223289105,0.12992885,0.081762857,-0.093299128,-0.073357103,0.039739611,0.137056236,-0.239792762,-0.176227918,0.124225504,0.167152043,0.272610211,0.267518658,-0.118731955,-0.119943271,0.203954076,0.200935053,0.009558737,-0.363381723,-0.162600589,-0.004769716,0.007381267,0.023327276,0.162388018,-0.121883656,0.287695124,0.029772681,-0.411956688,-0.168791803,-0.246799715,-0.154129961,-0.273081647,-0.285021742,0.10535488,0.120756226,-0.053787594,-0.217985779,-0.274185325,0.04692532,0.089357181,-0.142933807,-0.274381603,0.077564708,-0.237458119,-0.27959862
135,"'53,27'",-0.366994184,-0.379448984,-0.147369544,-0.109819351,-0.044508781,-0.402570805,-0.321367361,-0.215100235,-0.096627418,-0.035551637,-0.382025996,-0.220175834,-0.094542361,-0.220793306,0.119250952,-0.48958648,-0.555701142,-0.194346731,-0.175673034,-0.068857985,-0.11585388,-0.450466752,-0.43848883,-0.141287049,-0.204268166,-0.296895011,-0.21739039,-0.061335854,-0.306957613,-0.249791362,-0.123497681,0.034003747,0.007498563,-0.021223719,-0.055298503,-0.391104646,0.055702701,-0.348764722,-0.499931888,-0.029042558,-0.18300519,-0.137415112,-0.453746281,-0.382268934,-0.250513918,-0.415098618,-0.279558816,-0.152006011,-0.247768691,-0.299262358,-0.186694783,0.004955347,-0.121178618,-0.101427841,-0.116211608,0.136170329,-0.054840691,0.025614079,0.022162339,-0.214032373,-0.064922594,-0.126847669,-0.061711639,-0.088993136,-0.099215547,-0.061307458,0.242197064,-0.131080255,-0.180239563,-0.071682183,-0.321326844,-0.261401496,-0.543652501,-0.471914022,0.036570556,-0.396344718,-0.345038742,-0.219546559,-0.32169987,-0.019643202,-0.100155003,-0.066624199,-0.194928787,-0.175144262,-0.218048956,0.159488957,-0.212885558,-0.04130765,-0.180610286,-0.215432537,-0.076708016,-0.255970228,-0.17604766,-0.133079027,0.07922776,-0.055005587,-0.041093822,0.150813317,-0.067278697,-0.053503661,-0.103799924,0.087106138,0.119882882,0.00320106,-0.029728199,0.277974282,0.288802679,0.232417079,0.234593277,-0.131694932,-0.133004609,-0.254015577,-0.482623001,-0.182170591,0.034785746,-0.003652095,-0.137337497,-0.12470638,-0.178209668,0.402138365,0.0872364,0.239403111,0.212887191,-0.212145685,-0.225138685,-0.268022191,-0.164070374,-0.350162845,-0.369389371,-0.422100327,-0.17314809,-0.109317655,-0.00709974,-0.000643159,-0.125929101,-0.204767083,0.044998616,-0.271315545,-0.288862151
136,"'53,30'",0.580589991,0.412558862,0.017376251,-0.067794846,-0.252495626,0.453543527,0.282748872,0.002791621,0.003491795,0.032360619,0.381719275,0.369300236,0.1600626,0.184207255,-0.188531761,0.301187093,0.563433839,-0.079710713,-0.084174691,0.2604344,0.366271009,-0.258832987,-0.289826735,-0.051447015,0.035495429,0.056136861,-0.170589833,0.103585318,0.147254554,0.0980296,0.100124412,-0.069499359,-0.007740833,0.090091813,0.245574387,0.382831358,-0.079642067,0.250062942,0.461670091,-0.302910704,0.098960562,0.219927509,0.053843694,0.29150235,0.217684296,0.327744957,-0.023060458,0.100472697,0.445904824,0.24540019,0.049515801,0.085274901,0.12939664,-0.45418491,-0.473269639,-0.128487554,0.314220278,0.348518258,0.027792415,0.100048458,0.339613734,0.334523531,0.266530087,0.130446146,0.035882517,0.05019951,0.126337773,-0.249851693,-0.239865441,0.016439072,-0.263702514,-0.198542505,0.130805515,0.168118899,-0.071765096,0.006515705,-0.093446698,-0.317448568,-0.027854266,-0.295370967,-0.084472496,-0.022854667,0.104196326,0.078117481,0.132451894,-0.17606136,0.193924261,0.16347106,-0.055726035,-0.086167422,-0.068461384,-0.089141811,-0.207591971,-0.108067166,0.177594101,0.316825504,0.252935068,-0.159705963,0.113429783,0.117734962,0.063451909,-0.050499325,-0.076067572,-0.029126527,0.155436977,-0.085588941,-0.003866401,-0.111396265,-0.112550663,0.010488305,0.004055608,0.392631863,0.097200515,-0.128024807,0.194698829,0.130010452,-0.167574918,-0.104907668,-0.109311218,-0.295492555,-0.061377826,-0.014095551,0.012832479,0.141549988,-0.163683919,-0.15412059,-0.111067234,-0.067764295,-0.137847123,0.270517391,0.242270419,0.278249692,-0.23527831,0.140005646,-0.269647621,-0.036160349,-0.135161054,0.174328057,-0.208576138
137,"'53,32'",-0.05493678,0.096192102,0.452097693,0.42104926,-0.000163842,0.151363021,0.310606274,0.183901742,0.073711088,0.093194749,-0.08050283,-0.026609551,0.222314001,0.129321983,-0.22279287,0.283249407,0.39440001,0.498862488,0.493468933,0.184391999,0.286393432,0.198359853,0.193262397,0.321976185,0.381870967,0.091503795,-0.062904563,0.212795751,0.144283124,0.143190098,-0.079865154,0.023782534,0.364061985,0.192661652,0.030923953,0.300673976,0.180029862,0.280578968,0.402381131,0.133881566,0.204894982,0.252349853,0.010851969,-0.08485352,-0.03771791,-0.140853468,-0.267804176,-0.019950764,0.286138069,0.101996439,-0.004357634,0.260872011,0.154615838,-0.123727507,-0.069562335,-0.004186902,0.226327967,0.264343632,0.166869284,0.109746652,0.330181385,0.320050103,0.263564073,0.185499387,0.169190764,0.007465827,0.072964299,-0.166628491,-0.150398644,-0.159010866,-0.179312427,-0.112611165,0.249963735,0.326036823,-0.016035628,0.056959026,-0.049267148,0.082769832,0.061842012,0.044824909,-0.050543747,0.051331813,0.296574532,0.301260127,-0.027320358,0.243031063,0.097618286,0.066864138,-0.009502095,-0.069064336,0.140532539,0.26551754,-0.14805921,-0.14529673,0.375239292,0.145879802,0.167918947,0.042425504,0.136179698,0.069285998,0.148504128,-0.261090295,-0.257125211,0.163312615,0.091220536,0.271785612,0.247446912,0.181357101,0.181592775,0.219228579,0.214089642,0.059572606,-0.325063818,-0.214145522,0.12521602,0.097627911,0.003498997,0.131880723,-0.044258576,0.163382587,-0.003139834,-0.119789785,-0.048841935,-0.026031056,-0.123673685,-0.078872716,-0.053177915,0.230455888,0.125816288,-0.03546087,0.00618582,0.004827218,-0.194301417,0.12901108,-0.113540386,-0.168368721,0.128288845,-0.000237301,-0.223689132
138,"'53,33'",-0.012503941,-0.131635198,-0.230553876,-0.281845659,-0.163805078,-0.408753972,0.124417583,0.020076164,0.022894217,0.029816786,-0.100548934,-0.060363715,0.062273666,-0.164080315,-0.044366539,0.147210892,-0.071256655,0.091654936,-0.007535495,-0.022843028,-0.047140455,0.358379501,0.37436714,0.137125314,-0.015029632,0.167812752,-0.03013307,0.084105286,0.024252601,-0.075258557,0.044409652,0.061084253,0.048940649,0.104360508,0.253333576,-0.409204254,-0.297610015,0.107756563,-0.046489533,0.132854814,-0.280132879,-0.255012328,0.282572633,-0.246556374,-0.018571359,-0.200326682,0.170836321,-0.226062007,-0.180455743,-0.123497401,-0.065673999,-0.228826227,-0.273206954,-0.082983561,-0.146392319,0.23248428,-0.128810779,-0.165272387,0.002451525,0.079584651,0.039743783,-0.229514132,-0.075462167,-0.09195382,-0.111053538,0.004122381,0.264829538,-0.079751565,-0.111513482,0.377277627,-0.385630347,-0.188606419,0.073756295,0.067568397,0.492922465,-0.36079771,-0.359158843,-0.157796288,-0.288965451,-0.399530603,-0.141711866,0.069011952,-0.170148011,-0.130144161,0.016511461,0.170980613,-0.111144201,-0.294664291,0.143527572,0.261432035,-0.038478481,0.216471908,-0.238089377,-0.395476897,-0.446795413,0.016856557,-0.026050933,0.159581958,0.05013297,-0.180323882,-0.175699069,-0.215320667,-0.194225278,0.073253174,0.131437967,-0.234257488,-0.137992771,-0.005742121,-0.006409577,-0.016395137,-0.01141083,0.210799219,0.345746164,0.229433,-0.117553973,-0.168163155,0.125974556,0.016891985,0.164568663,0.57987667,0.543328791,0.320075039,-0.178905494,0.330298019,0.121779136,-0.058764015,-0.021569491,-0.063922069,-0.069672679,0.025680502,-0.221097431,-0.106882173,0.418070961,-0.098560044,0.189320988,0.052407246,-0.178258555,0.167517978,0.130692012
139,"'54,7'",-0.264296297,-0.168007339,-0.402333445,-0.485948494,-0.14500357,-0.386527755,-0.330089195,-0.057138261,-0.248484122,-0.185463191,-0.025848021,0.014096896,0.066047121,-0.369475307,-0.044836354,-0.374266667,-0.415881553,-0.075686947,0.000672121,-0.273194682,-0.195424629,-0.069960534,-0.097504096,-0.118099052,-0.303809374,-0.068929069,-0.040283245,-0.206386967,-0.205441462,-0.132290252,0.02630237,0.162364727,-0.421419833,-0.490347404,-0.043320367,-0.356500667,0.109754659,-0.162624309,-0.186198589,0.055715756,-0.038154898,0.053190037,-0.076048928,-0.087432547,-0.046001177,-0.280174536,-0.214061302,-0.29988058,-0.257910983,-0.238695196,-0.193962792,-0.076589475,-0.018767421,-0.333278506,-0.233926457,-0.157958781,-0.158350811,-0.135760237,-0.125802397,0.085514797,-0.149890527,-0.229128598,0.006352282,-0.092843689,-0.084019538,0.000880393,-0.006605676,-0.077365485,-0.023844541,-0.125647128,-0.219850032,-0.170412446,-0.063168349,0.018774776,0.129188716,-0.083900604,0.021724197,-0.123894571,-0.158775852,-0.087561835,0.195430849,0.070715266,0.0535818,0.001868036,-0.184666424,-0.214550677,0.027015907,-0.072961713,-0.155010269,-0.131110594,0.013884497,-0.027133303,-0.188721435,-0.136581348,-0.23521162,-0.05298054,-0.216498557,-0.036481327,-0.160653699,-0.029190932,-0.087047659,-0.051165502,-0.002758128,-0.166637449,-0.134597983,-0.045048559,0.036089308,-0.045810546,-0.045134448,-0.142743389,-0.142230859,-0.191006343,-0.056168953,0.044599346,-0.168170818,-0.245305748,-0.11538789,-0.213717003,-0.061180984,0.026028873,0.19194268,0.103437399,-0.058701418,-0.267941513,-0.143380104,0.160960888,0.076554086,0.039072038,0.020422943,0.294200892,-0.019467191,-0.079322122,0.193309685,-0.053643306,-0.17763747,-0.206753803,-0.315359973,0.364531239,-0.380952647
140,"'54,8'",0.868771741,0.77945543,0.43331996,0.445196861,0.440375105,0.233475773,0.778903393,0.71727041,0.406476853,0.38862457,0.661845771,0.666308567,0.220326222,0.709102156,0.293725972,0.574477247,0.696139884,0.069036178,0.045760685,0.439139413,0.45261732,0.584857407,0.589252547,0.538627673,0.590375559,0.666925153,0.64954916,0.663454973,0.70842813,0.690302499,0.708348154,0.63193189,0.345263118,0.33864663,0.628409732,0.665369029,0.51320494,0.641069257,0.721783467,0.013455169,0.465806738,0.38095564,0.522978629,0.444058618,0.518180398,0.293235357,0.382043127,0.222896116,0.112254723,0.415651145,0.3641704,0.224808416,0.087048021,0.446330819,0.322375019,0.289388687,0.742298616,0.698221063,0.344389978,0.450566377,0.411700397,0.391103439,0.47555079,0.206283918,0.228148115,0.465770984,0.657958123,-0.209746884,-0.227887296,0.853472164,0.110101665,-0.033124714,0.674288608,0.624940695,0.535956169,0.224257541,0.175959651,0.450141585,0.541331236,0.346794759,0.731353885,0.662052896,0.614471988,0.704660446,0.476810394,0.431689405,0.144930131,0.347273976,0.631798115,0.582781176,0.527748634,0.574425833,0.599067698,0.495901772,0.550502267,0.05875949,0.361480187,0.4110625,0.496069724,0.490664232,0.404793304,-0.028514831,0.081672809,0.317538354,0.356385387,0.325440565,0.27732194,0.386971785,0.386617632,0.301801421,0.30153154,0.37217137,0.599123047,0.245976067,0.804910362,0.745428502,0.476862408,0.538044718,0.206243345,0.423157574,0.464808137,0.501916946,0.333281789,0.541204667,0.417480449,-0.108615911,-0.00946711,0.395859007,0.471680057,0.608294834,0.200363073,0.154468251,0.830563193,0.609451319,0.448173095,0.463086598,0.620000113,0.423059345,0.360307156
141,"'54,21'",0.126706946,-0.068576993,-0.361062889,-0.416826907,-0.092606608,-0.191212924,-0.310637819,-0.206274564,-0.133409003,-0.094733725,-0.139611671,-0.123930643,0.13947924,-0.388618372,-0.32947647,-0.217307697,-0.360767529,-0.192022925,-0.092723588,-0.356269288,-0.175208506,-0.012806561,-0.020672083,-0.021488392,-0.224092502,-0.296983615,-0.266326046,-0.239700051,-0.200037277,-0.143437652,-0.154180881,-0.020467125,-0.445618664,-0.458956859,0.127426462,-0.381030115,0.079317072,-0.078169686,-0.186552372,0.156249452,-0.182720109,-0.022263919,-0.000307619,0.064697558,0.113632056,-0.208705113,-0.128113028,-0.324703375,-0.252566663,-0.161836063,-0.040789135,-0.049417305,-0.035953759,-0.084041674,-0.085859042,-0.231638614,-0.034441933,-0.024009165,-0.028064801,0.185834217,-0.067851432,-0.181305939,-0.155630179,-0.136478524,-0.058584084,0.044932582,0.010943441,-0.045921404,0.017055349,0.03411729,0.128616551,0.106446351,-0.205828079,-0.266294214,0.289414861,-0.04752395,0.026384866,-0.091017127,-0.146047127,-0.019806313,-0.188672131,-0.241610445,-0.036576168,-0.173446388,-0.126806816,-0.038358345,0.070141208,0.1488763,-0.017816893,-0.017943529,-0.145358014,-0.062200678,-0.299738434,-0.229258436,-0.267447543,0.303555483,0.061816345,0.006826022,-0.062976152,-0.039532491,-0.152641309,0.000950293,-0.006826102,-0.009797215,0.012956058,0.096977232,0.185722002,0.023633432,0.023424765,-0.003677782,-0.003575321,-0.135219172,0.155715152,0.068633467,-0.116413041,-0.196534203,-0.287935093,-0.459535305,-0.019088409,0.134131047,0.406989875,0.049028309,-0.115576222,-0.231017021,-0.267533306,-0.145542724,-0.104443015,-0.054833696,0.034931077,0.073262154,-0.13612709,-0.124505937,0.40262787,-0.100991374,-0.13926158,-0.16808785,-0.343586582,0.001648432,-0.454537472
142,"'54,30'",0.455880923,0.288531802,0.011746719,0.202610598,0.097819513,0.151825627,0.342237698,0.193665558,0.041971234,0.135805216,0.377906455,0.271849243,0.142763984,0.536937978,-0.013098086,0.427249548,0.503371656,0.225405708,0.108613534,0.218567288,0.269263919,0.154078947,0.126560255,0.233021874,0.391062841,-0.191592245,-0.389967892,0.36646399,0.31345509,0.219929079,0.392095757,0.186470619,0.32505647,0.349599781,0.09595753,0.496874243,0.202444987,0.441044782,0.581684535,-0.029745189,-0.247414674,-0.202881346,0.194349966,0.371724149,0.408185863,0.161329218,0.104097844,0.175755111,0.079432436,0.317092204,0.080455072,0.175658331,-0.022521398,-0.103878732,-0.138555504,-0.030610659,0.563861376,0.551302373,-0.178706166,0.244093727,0.163666828,0.138148567,0.233949047,-0.069137256,-0.156288424,0.309149174,0.278343352,-0.188447256,-0.216083616,0.71804012,0.137876289,0.178230106,0.461627608,0.427807679,0.152162093,-0.1033828,-0.122387481,-0.08335546,0.119039168,0.194837578,0.361174262,0.367258153,0.055207264,0.173563235,0.165154205,0.172081454,-0.01758666,0.109983338,0.101615482,0.09037287,0.234414682,0.080126801,0.290253964,0.076215452,0.282993607,0.113576241,0.017959758,-0.035843861,0.262618465,0.234798109,0.160055276,0.121246295,0.108434869,-0.098796133,0.042260131,0.105170095,0.162783467,0.414165972,0.414004117,-0.070567523,-0.070902137,0.135941284,0.270425841,0.074258119,0.509662241,0.502193814,-0.014294481,0.188150671,-0.004041997,-0.111101879,-0.139009242,-0.153544667,-0.152734323,0.110022127,-0.108104795,-0.158754438,-0.197332925,-0.108684631,-0.013533219,-0.028932364,0.277956005,0.25738592,-0.238430228,0.124903479,0.215149089,0.198929335,0.10240583,-0.103511508,0.283446275
